,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ElectricityUse(Percentage),SteamUse(Percentage),NaturalGasUse(Percentage),NumberOfYearsENERGYSTARCertified,BuildingAge,NumberOfPropertyUses,PrimaryPropertyType_Commercial,PrimaryPropertyType_Education,PrimaryPropertyType_Health,PrimaryPropertyType_Hospitality,PrimaryPropertyType_Other,PrimaryPropertyType_Residential,PrimaryPropertyType_ServiceFacility,LargestPropertyUseType_Commercial,LargestPropertyUseType_Education,LargestPropertyUseType_Health,LargestPropertyUseType_Hospitality,LargestPropertyUseType_Leisure,LargestPropertyUseType_Other,LargestPropertyUseType_Residential,LargestPropertyUseType_ServiceFacility,SecondLargestPropertyUseType_ Commercial,SecondLargestPropertyUseType_Commercial,SecondLargestPropertyUseType_Education,SecondLargestPropertyUseType_Health,SecondLargestPropertyUseType_Hospitality,SecondLargestPropertyUseType_Leisure,SecondLargestPropertyUseType_None,SecondLargestPropertyUseType_Other,SecondLargestPropertyUseType_Residential,SecondLargestPropertyUseType_ServiceFacility,ThirdLargestPropertyUseType_Commercial,ThirdLargestPropertyUseType_Education,ThirdLargestPropertyUseType_Health,ThirdLargestPropertyUseType_Hospitality,ThirdLargestPropertyUseType_Leisure,ThirdLargestPropertyUseType_None,ThirdLargestPropertyUseType_Other,ThirdLargestPropertyUseType_Residential,ThirdLargestPropertyUseType_ServiceFacility
489,47.59794,-122.32767,1.0,11,312512,0,312512,303312.0,4738.0,4462.0,,25747022.0,185.39,0.59,99.5034066464075,0.0,0.49658170175952776,0.0,16,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
490,47.6074,-122.33777,1.0,42,1592914,0,1592914,914832.0,348788.0,303910.0,97.0,56498868.0,481.06,0.3,97.5664220387566,1.7458813289852109,0.6876810346005516,789.0,11,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
491,47.61077,-122.3361,1.0,6,97720,0,97720,51881.0,11999.0,9713.0,,2478025.25,17.28,0.18,99.99998991132153,0.0,0.0,0.0,90,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
492,47.61002,-122.32222,1.0,10,422503,206580,215923,197408.0,0.0,0.0,46.0,17254810.0,190.1,0.45,94.23838338411144,5.761606836006887,0.0,0.0,31,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
493,47.60649,-122.31121,1.0,7,94500,0,94500,113739.0,0.0,0.0,68.0,5792926.0,40.38,0.43,99.99998273756647,0.0,0.0,0.0,29,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,47.53655,-122.36377,1.0,1,94713,0,94713,109758.0,0.0,0.0,79.0,5417598.0,94.74,1.0,77.20951240752821,0.0,22.79048759247179,0.0,11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,47.60707,-122.3288,1.0,9,302902,101342,201560,201365.0,86270.0,0.0,58.0,14751117.0,130.32,0.43,95.96200748729741,0.0,4.037978954407317,0.0,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
496,47.60883,-122.32494,1.0,19,319911,156407,163504,170727.0,69171.0,0.0,50.0,15067340.0,357.39,1.12,76.14746863082668,23.85251975464813,0.0,0.0,43,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
497,47.60353,-122.33558,1.0,6,205521,0,205521,114919.0,28643.0,0.0,94.0,8138616.5,282.46,1.37,53.153960504220834,25.41791654638107,21.428113734072614,0.0,116,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
498,47.60197,-122.33437,1.0,6,56700,0,56700,46000.0,10500.0,0.0,55.0,3065954.5,21.37,0.38,99.99998369186497,0.0,0.0,0.0,116,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
499,47.59554,-122.32471,1.0,4,72000,0,72000,72000.0,0.0,0.0,89.0,2729167.75,23.48,0.33,96.46131132833443,0.0,3.5386611907604433,0.0,91,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
500,47.63347,-122.34078,1.0,4,191146,94892,96254,103000.0,80000.0,0.0,93.0,5101504.5,35.56,0.19,99.99999019896974,0.0,0.0,0.0,16,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
501,47.56797,-122.36711,1.0,3,68763,11527,57236,50000.0,11527.0,0.0,,9029489.0,310.19,4.51,40.653042492216336,0.0,59.346946432959825,0.0,15,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
502,47.56961,-122.28881,3.0,1,102133,0,102133,107427.0,0.0,0.0,,20725996.0,530.62,5.2,59.620565400089816,0.0,40.379424950192984,0.0,22,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,47.61567,-122.33503,1.0,14,362046,0,362046,232443.0,97874.0,3534.0,86.0,15725581.0,116.95,0.32,98.991261435746,0.0,1.0087194870574256,789.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
506,47.62476,-122.35521,3.0,2,81336,0,81336,81385.0,0.0,0.0,,13085297.0,270.17,3.32,70.35970983310504,0.0,29.640282524729855,0.0,22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
507,47.6115,-122.33278,1.0,23,538933,0,538933,366554.0,122821.0,0.0,90.0,16020642.0,111.69,0.21,99.99998751610578,0.0,0.0,789.0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
509,47.61234,-122.34897,1.0,6,275982,197130,78852,197040.0,78852.0,0.0,,5233553.5,36.49,0.13,99.9999904462618,0.0,0.0,0.0,33,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,47.62497,-122.35965,1.0,5,98668,0,98668,98668.0,0.0,0.0,91.0,4391348.0,30.61,0.31,100.0,0.0,0.0,789.0,34,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
511,47.57639,-122.32072,1.0,1,158931,28381,130550,80157.0,34302.0,26937.0,12.0,8751704.0,98.54,0.62,90.70517010173104,0.0,9.294818471922724,0.0,9,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
512,47.65692,-122.37059,1.0,1,105100,0,105100,105100.0,0.0,0.0,1.0,22078064.0,357.86,3.4,79.97850717345506,0.0,20.02148829716229,0.0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
514,47.63284,-122.37712,1.0,1,50660,0,50660,50660.0,0.0,0.0,51.0,2661488.0,60.7,1.2,65.67656889679758,0.0,34.32343110320242,0.0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
515,47.63156,-122.37551,1.0,2,61929,0,61929,39879.0,0.0,0.0,59.0,2203026.5,55.73,0.9,60.283160461301755,0.0,39.71681684264806,0.0,79,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
516,47.62302,-122.36476,1.0,4,165111,55000,110111,104667.0,55000.0,5444.0,1.0,25478086.0,177.62,1.08,99.99998822517514,0.0,0.0,0.0,16,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
518,47.61588,-122.34965,1.0,3,20565,0,20565,20565.0,0.0,0.0,65.0,802312.5,5.59,0.27,99.99993768014333,0.0,0.0,0.0,91,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
519,47.62175,-122.36313,1.0,5,159937,55971,103966,106449.0,50258.0,0.0,63.0,7857972.5,54.78,0.34,99.99999363703552,0.0,0.0,0.0,16,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
520,47.62101,-122.36188,1.0,5,183964,46763,137201,133451.0,46763.0,3750.0,56.0,14856199.0,103.57,0.56,99.99999326880314,0.0,0.0,0.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,47.61891,-122.35958,1.0,5,208210,78848,129362,109978.0,78848.0,0.0,95.0,5514308.5,116.74,0.56,69.2250170624295,0.0,30.77497387025046,789.0,30,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
522,47.61813,-122.35833,1.0,7,277486,80283,197203,178625.0,87624.0,14653.0,63.0,12729858.0,88.74,0.32,99.99998428890567,0.0,0.0,0.0,30,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
523,47.614,-122.35375,1.0,3,187130,0,187130,171783.0,9581.0,4413.0,77.0,10053489.0,70.09,0.37,99.99999005320441,0.0,0.0,789.0,23,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
524,47.61287,-122.35022,1.0,5,251044,117867,133177,126218.0,12717.0,0.0,99.0,17186624.0,119.81,0.48,99.99999418152163,0.0,0.0,789.0,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
525,47.60703,-122.34038,1.0,5,154330,0,154330,95330.0,0.0,0.0,81.0,1262235.25,8.8,0.06,99.9999801938664,0.0,0.0,0.0,104,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,47.60604,-122.33948,1.0,6,108245,14690,93555,64055.0,14621.0,12359.0,,4515180.5,50.17,0.46,94.10294892972718,5.897039996518411,0.0,0.0,98,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
527,47.6047,-122.33739,1.0,6,167860,0,167860,110370.0,19801.0,634.0,70.0,6797647.0,47.39,0.28,99.99998528902722,0.0,0.0,0.0,111,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
528,47.60247,-122.33621,1.0,6,112560,0,112560,80400.0,16080.0,0.0,86.0,4946798.5,97.82,0.87,72.24915265903796,0.0,27.750837233414703,0.0,106,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
529,47.60223,-122.33602,1.0,6,86204,0,86204,67670.0,13534.0,0.0,89.0,3241917.0,69.02,0.8,68.96842207866518,0.0,31.03157792133481,0.0,106,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
530,47.5829,-122.32417,1.0,2,145158,0,145158,101633.0,48544.0,10270.0,51.0,8384523.0,119.46,0.82,84.22826200130883,0.0,15.77173799869116,0.0,31,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
531,47.58716,-122.32214,1.0,2,112896,0,112896,110746.0,57500.0,0.0,66.0,10287986.0,157.48,1.39,81.9323529406047,0.0,18.0676470593953,0.0,65,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
532,47.58685,-122.32501,1.0,1,110613,0,110613,99551.0,11061.0,0.0,95.0,1015060.188,7.08,0.06,99.99998147893079,0.0,0.0,0.0,56,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
533,47.58553,-122.32511,1.0,4,149881,0,149881,119593.0,30288.0,0.0,97.0,2417401.25,95.86,0.64,29.16598971726353,0.0,70.83399994105241,0.0,65,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
534,47.58042,-122.32552,1.0,3,98220,0,98220,129420.0,0.0,0.0,12.0,6468090.0,75.29,0.77,89.88110864258228,0.0,10.118875896903104,0.0,65,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,47.58096,-122.32313,1.0,1,84420,0,84420,44300.0,24838.0,12349.0,55.0,2848317.25,19.86,0.24,99.99999122288783,0.0,0.0,0.0,46,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
536,47.57055,-122.3267,1.0,1,73335,0,73335,73335.0,0.0,0.0,,5197118.0,155.74,2.12,50.1593190687608,0.0,49.8406809312392,0.0,55,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
537,47.5794,-122.32848,1.0,2,56876,0,56876,48400.0,4276.0,4200.0,,1791715.625,48.5,0.85,56.44216001074389,0.0,43.55780510648837,0.0,88,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538,47.58241,-122.32866,1.0,2,61200,0,61200,61200.0,0.0,0.0,16.0,4912143.0,178.62,2.92,36.29580816356527,0.0,63.70419183643473,0.0,85,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,47.58772,-122.32686,1.0,1,111908,0,111908,109090.0,0.0,0.0,87.0,1555420.25,34.14,0.31,67.53853178907758,0.0,32.4614521380958,0.0,29,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
540,47.5908,-122.32828,3.0,2,63644,0,63644,65700.0,0.0,0.0,,6858533.5,168.5,2.65,61.86032334754944,0.0,38.13966936226236,0.0,30,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
541,47.59439,-122.32839,3.0,2,108753,18860,89893,58605.0,24338.0,18864.0,,3639670.25,25.37,0.23,99.99999313124589,0.0,0.0,0.0,86,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
542,47.69197,-122.35877,1.0,1,141890,35545,106345,168735.0,0.0,0.0,91.0,16865978.0,293.56,2.07,77.38549166849381,0.0,22.614496473314503,0.0,46,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543,47.6633,-122.37549,1.0,4,92092,21055,71037,70074.0,0.0,0.0,5.0,4817062.0,33.58,0.36,100.0,0.0,0.0,0.0,15,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
544,47.6592,-122.38437,1.0,3,56259,0,56259,31582.0,20962.0,3715.0,,2346571.5,86.9,1.54,34.846455776011936,0.0,65.15352291630577,0.0,42,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
545,47.65529,-122.32133,1.0,6,143439,0,143439,119570.0,23869.0,0.0,,25631512.0,710.7,4.95,55.01341863874437,0.0,44.98658136125563,0.0,10,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
546,47.64912,-122.34823,1.0,4,202623,88855,113768,105206.0,31992.0,6374.0,73.0,8873485.0,61.86,0.31,99.99998873047062,0.0,0.0,789.0,8,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
547,47.64932,-122.35187,1.0,2,77174,25800,51374,77174.0,0.0,0.0,33.0,5481549.0,38.21,0.5,99.99998175698147,0.0,0.0,0.0,16,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
548,47.62817,-122.34212,1.0,5,110524,0,110524,98781.0,8634.0,0.0,57.0,6859198.0,47.82,0.43,99.99998542103611,0.0,0.0,789.0,18,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
549,47.6289,-122.32877,1.0,5,287224,103650,183574,97500.0,88051.0,54106.0,,21042926.0,314.43,1.09,82.72377139947173,0.0,17.27621434395578,0.0,8,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
550,47.63079,-122.32693,1.0,4,115748,18382,97366,97365.0,0.0,0.0,,36436388.0,1154.79,9.98,46.418390867942236,0.0,53.58160638754862,0.0,17,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
551,47.62225,-122.35915,1.0,7,241875,84689,157186,163082.0,83425.0,0.0,88.0,8655604.0,68.06,0.28,98.06816485597076,0.0,1.931812037611702,789.0,16,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
552,47.61949,-122.35639,1.0,5,102930,18720,84210,89075.0,15164.0,0.0,85.0,4750799.0,65.03,0.63,85.44404846426885,0.0,14.555930486640248,789.0,42,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
